Time;S(1);dS(1);X(1);Y(1);Z(1);S(2);dS(2);X(2);Y(2);Z(2);S(3);dS(3);X(3);Y(3);Z(3);S(4);dS(4);X(4);Y(4);Z(4);S(5);dS(5);X(5);Y(5);Z(5);S(6);dS(6);X(6);Y(6);Z(6);S(7);dS(7);X(7);Y(7);Z(7);S(8);dS(8);X(8);Y(8);Z(8);S(9);dS(9);X(9);Y(9);Z(9);S(10);dS(10);X(10);Y(10);Z(10);S(11);dS(11);X(11);Y(11);Z(11);S(12);dS(12);X(12);Y(12);Z(12);S(13);dS(13);X(13);Y(13);Z(13);S(14);dS(14);X(14);Y(14);Z(14);S(15);dS(15);X(15);Y(15);Z(15);S(16);dS(16);X(16);Y(16);Z(16);S(17);dS(17);X(17);Y(17);Z(17);S(18);dS(18);X(18);Y(18);Z(18);S(19);dS(19);X(19);Y(19);Z(19);S(20);dS(20);X(20);Y(20);Z(20);S(21);dS(21);X(21);Y(21);Z(21);S(22);dS(22);X(22);Y(22);Z(22);S(23);dS(23);X(23);Y(23);Z(23);S(24);dS(24);X(24);Y(24);Z(24);
47105.000000;21167940.9886777550;378.1989024142;-6549002.6286196848;9055507.2559688892;22930392.0393831430;20541413.6566994600;-416.3078302261;5792472.3674013754;20157527.8206392750;14613451.8950365240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22199798.0962692720;-240.2839076426;2426894.9441053686;-11638831.1239365000;22584225.6061021980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21894789.3777093110;482.5268186898;20163748.2105363640;-8234210.7677664850;13257019.3692902460;19468779.2878858000;180.9390592210;5245886.1690365421;12575747.1540244520;21554231.8670768140;20135210.3149227540;-438.9626208125;12724342.1005867940;-3238074.7521545119;21868093.3040333020;;;;;;;;;;;;;;;;;;;;;;;;;;23143072.2500916010;663.7394587832;-5894493.1021057460;23238839.1355960150;8692096.8144791815;
47106.000000;21168319.3145149500;378.3152621132;-6550884.7156772716;9052992.9650891218;22930849.1486364640;20540997.4309511860;-416.1856499173;5791482.7759192735;20155791.5685003920;14616242.0440856590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22199557.9454500490;-240.1598815377;2429948.5659930473;-11639263.4575487750;22583665.4510486570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21895272.0010558520;482.6185230373;20165540.6401638310;-8234525.1495782044;13254090.6994658280;19468960.2714491900;181.0030918192;5244708.0581516335;12578456.4627769550;21552933.5476512280;20134771.3972911200;-438.9159474632;12722981.0502928910;-3235405.2345903157;21869284.8656987470;;;;;;;;;;;;;;;;;;;;;;;;;;23143735.9924936070;663.7293118421;-5894856.0399242146;23239979.5014419820;8688795.8646363337;
47107.000000;21168697.7798521890;378.4699288273;-6552767.0469722198;9050478.7795273699;22931305.7072773800;20540581.3780123480;-416.0263305463;5790492.8237995310;20154055.0869400610;14619031.8442864420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22199317.9907256440;-239.9926617502;2433002.0794888814;-11639696.0194171390;22583104.7545865440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21895754.7287369740;482.7559424476;20167332.6462853400;-8234839.6385619035;13251161.7108638810;19469141.3625232390;181.1083452599;5243530.2442408241;12581165.7079206670;21551634.7101431750;20134332.5585274360;-438.8303644111;12721620.1514761280;-3232735.4580530291;21870475.9021153380;;;;;;;;;;;;;;;;;;;;;;;;;;23144399.7681025790;663.7667836166;-5895218.7011323590;23241119.4852056390;8685494.7059302405;
47108.000000;21169076.3677404750;378.5906729954;-6554649.6224701256;9047964.6993660666;22931761.7152950540;20540165.4592845550;-415.9044819384;5789502.5110269384;20152318.3760217760;14621821.2955727990;23621348.9662873040;-889.8732229232;15933587.2028858440;19631763.0686242170;-3535688.3737930898;;;;;;;;;;;;;;;;;;;;;;;;;;22199078.1773566230;-239.8658924636;2436055.4845031868;-11640128.8095175400;22582543.5167313290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21896237.5505578370;482.8563761898;20169124.2288567540;-8235154.2346497802;13248232.4035865200;19469322.5669175500;181.1949500903;5242352.7273141872;12583874.8893508370;21550335.3545890600;20133893.7554399890;-438.7887219961;12720259.4042314100;-3230065.4226247473;21871666.4132496120;;;;;;;;;;;;;;;;;;;;;;;;;;23145063.5333531910;663.7662015086;-5895581.0857683681;23242259.0868253820;8682193.3384184428;
47109.000000;21169455.1395312660;378.7467897812;-6556532.4421096314;9045450.7246778086;22932217.1726785820;20539749.7024660000;-415.7493145476;5788511.8375865668;20150581.4358517790;14624610.3978883070;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22198838.5182777050;-239.7056449297;2439108.7809351329;-11640561.8278257940;22581981.7374933590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21896720.5150117540;482.9884368487;20170915.3878178340;-8235468.9377739578;13245302.7776834130;19469503.8078324270;181.2915920932;5241175.5073854122;12586584.0069846700;21549035.4810143340;20133455.0501068680;-438.7049683746;12718898.8085803320;-3227395.1283570384;21872856.3990782650;;;;;;;;;;;;;;;;;;;;;;;;;;23145727.3294093910;663.7961857765;-5895943.1938759284;23243398.3062393110;8678891.7621912826;
47110.000000;21169833.9717294500;378.8187909844;-6558415.5058565382;9042936.8555546626;22932672.0794173220;20539334.0357545240;-415.6634040159;5787520.8034631293;20148844.2665040490;14627399.1511463900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22198599.0020031780;-239.6193718637;2442161.9687154475;-11640995.0743177460;22581419.4168881620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21897203.5227885920;483.0425613807;20172706.1231250800;-8235783.7478564400;13242372.8332343570;19469685.1108274350;181.3237908863;5239998.5844672583;12589293.0607277320;21547735.0894605290;20133016.3457570630;-438.6997201954;12717538.3646172300;-3224724.5753316581;21874045.8595733050;;;;;;;;;;;;;;;;;;;;;;;;;;23146391.0430168580;663.7521396060;-5896305.0255145356;23244537.1433861220;8675589.9773267601;
47111.000000;21170212.9130978700;378.9245777190;-6560298.8136444576;9040423.0920693483;22933126.4354991240;20538918.4864823070;-415.5537711513;5786529.4086404555;20147106.8680637810;14630187.5552907570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22198359.5694014130;-239.4994719613;2445215.0477439901;-11641428.5489718360;22580856.5549285670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21897686.6297735570;483.1275472936;20174496.4347287600;-8236098.6648499714;13239442.5703101660;19469866.4903194200;181.3740337782;5238821.9585698852;12592002.0505060220;21546434.1799484080;20132577.6769610720;-438.6619081509;12716178.0724053380;-3222053.7636210108;21875234.7947011290;;;;;;;;;;;;;;;;;;;;;;;;;;23147054.7551726360;663.7423579092;-5896666.5807227166;23245675.5982037890;8672287.9839050174;
47112.000000;21170591.9727538080;379.0647893865;-6562182.3654330028;9037909.4343148191;22933580.2409144830;20538503.0876872540;-415.4092525029;5785537.6531049460;20145369.2406161540;14632975.6102647800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22198120.2748374270;-239.3409617759;2448268.0179400239;-11641862.2517611760;22580293.1516251010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21898169.8600959410;483.2557231434;20176286.3225743440;-8236413.6886662301;13236511.9889712170;19470047.9813735710;181.4761506024;5237645.6297111409;12594710.9761841650;21545132.7525143180;20132139.0975494980;-438.5846833099;12714817.9319877770;-3219382.6932875509;21876423.2044383770;;;;;;;;;;;;;;;;;;;;;;;;;;23147718.5353835630;663.7690778069;-5897027.8595595770;23246813.6706404160;8668985.7819960006;
47113.000000;21170971.1924528140;379.2262154904;-6564066.1611662442;9035395.8823738620;22934033.4956538040;20538087.8635325320;-415.2418922447;5784545.5368417194;20143631.3842563260;14635763.3159815200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22197881.1462390240;-239.1712159752;2451320.8791927462;-11642296.1826590040;22579729.2069908380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21898653.2440994940;483.3956219760;20178075.7866224130;-8236728.8192475978;13233581.0893083400;19470229.6114304400;181.5832289835;5236469.5978999268;12597419.8376782540;21543830.8071944190;20131700.6195448710;-438.4999006337;12713457.9434382230;-3216711.3644237728;21877611.0887541440;;;;;;;;;;;;;;;;;;;;;;;;;;23148382.3372090380;663.8094715351;-5897388.8620590279;23247951.3606242160;8665683.3716887422;
47114.000000;21171350.5176292100;379.3344113993;-6565950.2007939182;9032882.4363186359;22934486.1997038950;20537672.7539512890;-415.1350616807;5783553.0598343955;20141893.2990587990;14638550.6723852720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22197642.1133369540;-239.0574539420;2454373.6314227944;-11642730.3416461940;22579164.7210411690;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21899136.7278002090;483.4708958661;20179864.8268139400;-8237044.0565163800;13230649.8713711980;19470411.2404232700;181.6499305571;5235293.8631495452;12600128.6349154150;21542528.3440091240;20131262.1699733730;-438.4710299314;12712098.1068196540;-3214039.7770909541;21878798.4476204740;;;;;;;;;;;;;;;;;;;;;;;;;;23149046.1101826320;663.7864497352;-5897749.5882901857;23249088.6680937000;8662380.7530520707;
47115.000000;21171729.9406381580;379.4387823157;-6567834.4842654858;9030369.0962318182;22934938.3530552760;20537257.7383292840;-415.0271788243;5782560.2220692309;20140154.9851084800;14641337.6794098150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22197403.2034680320;-238.9317362084;2457426.2745396346;-11643164.7286983670;22578599.6937891320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21899620.2940395770;483.5576756467;20181653.4431145600;-8237359.4004343841;13227718.3352203670;19470592.9006218950;181.7072222815;5234118.4254726740;12602837.3677910960;21541225.3629946630;20130823.7458249030;-438.4372312003;12710738.4222051560;-3211367.9313514144;21879985.2810091300;;;;;;;;;;;;;;;;;;;;;;;;;;23149709.8635334040;663.7708013031;-5898110.0382870687;23250225.5929969620;8659077.9261852317;
47116.000000;21172109.5586564130;379.6155883150;-6569719.0115345810;9027855.8622066434;22935389.9556970630;20536842.8981989140;-414.8492384513;5781567.0235327929;20138416.4424908760;14644124.3369976840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22197164.5270421020;-238.7533722451;2460478.8084616121;-11643599.3437861650;22578034.1252455040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21900104.0131104700;483.7078120940;20183441.6354548780;-8237674.8508942947;13224786.4809661840;19470774.6997985950;181.8245659526;5232943.2848810684;12605546.0362004170;21539921.8641825950;20130385.4280684700;-438.3308841103;12709378.8896483930;-3208695.8272879785;21881171.5888939980;;;;;;;;;;;;;;;;;;;;;;;;;;23150373.7042845190;663.8298110728;-5898470.2121084072;23251362.1352522670;8655774.8911586925;
47117.000000;21172489.3347507040;379.7662930218;-6571603.7825458525;9025342.7343252618;22935841.0076185840;20536428.2097505330;-414.6845775521;5780573.4642076818;20136677.6712813040;14646910.6450631880;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22196926.0370373840;-238.5760484048;2463531.2330794940;-11644034.1868902350;22577468.0154256780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21900587.8613423370;483.8464540766;20185229.4037956370;-8237990.4078480154;13221854.3086493460;19470956.6899832710;181.9427194411;5231768.4413886815;12608254.6400682180;21538617.8476042150;20129947.1917833240;-438.2506292749;12708019.5092029370;-3206023.4649822093;21882357.3712420760;;;;;;;;;;;;;;;;;;;;;;;;;;23151037.5882766400;663.8682530272;-5898830.1097935457;23252498.2948176410;8652471.6480416358;
47118.000000;21172869.2360016220;379.8861351768;-6573488.7972583836;9022829.7126507964;22936291.5088091830;20536013.6395863670;-414.5657600041;5779579.5440801326;20134938.6715839060;14649696.6035595540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22196687.6372014470;-238.4712474320;2466583.5483233286;-11644469.2579815740;22576901.3643401190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21901071.8145361360;483.9453110433;20187016.7480877410;-8238306.0712276744;13218921.8183496800;19471138.7547393630;182.0040374404;5230593.8950087577;12610963.1792820250;21537313.3132901340;20129508.9998549670;-438.2071002596;12706660.2809606810;-3203350.8444961375;21883542.6280277590;;;;;;;;;;;;;;;;;;;;;;;;;;23151701.4672346450;663.8676024360;-5899189.7313964777;23253634.0716218390;8649168.1969226599;
47119.000000;21173249.2708094940;380.0044130810;-6575374.0556023363;9020316.7972851563;22936741.4592581390;20535599.1978070880;-414.4442430971;5778585.2631353270;20133199.4434835130;14652482.2124011850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22196449.3678461540;-238.3206696138;2469635.7540833619;-11644904.5570405680;22576334.1720043610;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21901555.8682121750;484.0467502655;20188803.6682819910;-8238621.8409653688;13215989.0101280100;19471320.8922428710;182.0772403643;5229419.6457501957;12613671.6537573770;21536008.2612714470;20129070.8414836900;-438.1604840800;12705301.2049560250;-3200677.9658924574;21884727.3592252510;;;;;;;;;;;;;;;;;;;;;;;;;;23152365.3505049720;663.8681845439;-5899549.0769709665;23254769.4656032400;8645864.5378716979;
47120.000000;21173629.4721722160;380.1767661039;-6577259.5575411171;9017803.9883203078;22937190.8589547280;20535184.9321591260;-414.2705347701;5777590.6213574260;20131459.9870465470;14655267.4715401770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22196211.2654677480;-238.1421913512;2472687.8502879213;-11645340.0840404130;22575766.4384292030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21902040.0659179840;484.1965210837;20190590.1643242200;-8238937.7169931307;13213055.8840647150;19471503.1227452830;182.1856190155;5228245.6936291009;12616380.0633998980;21534702.6915747040;20128632.7870710530;-438.0583675485;12703942.2812621170;-3198004.8292535716;21885911.5648036930;;;;;;;;;;;;;;;;;;;;;;;;;;23153029.2907411940;663.9087494804;-5899908.1465518977;23255904.4767093550;8642560.6709782705;
47121.000000;21174009.8032967560;380.3084371911;-6579145.3030194705;9015291.2858104445;22937639.7078871690;20534770.7982195090;-414.1296076417;5776595.6187338019;20129720.3023673180;14658052.3808918500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22195973.3281746060;-237.9931565727;2475739.8368281052;-11645775.8389544390;22575198.1636323740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21902524.3860109450;484.3055813873;20192376.2361747400;-8239253.6992430603;13210122.4402298760;19471685.4378089940;182.2864469756;5227072.0386555567;12619088.4081154280;21533396.6042403910;20128194.8011364490;-437.9934799304;12702583.5099420230;-3195331.4346421738;21887095.2447373640;;;;;;;;;;;;;;;;;;;;;;;;;;23153693.2289403680;663.9155635679;-5900266.9402025547;23257039.1048693280;8639256.5963210147;
47122.000000;21174390.1892377700;380.3724572904;-6581031.2919917619;9012778.6898561064;22938088.0060460980;20534356.7453085220;-414.0475860171;5775600.2552471748;20127980.3895397340;14660836.9404088560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22195735.4372602070;-237.9164503530;2478791.7136334339;-11646211.8217653560;22574629.3476198170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21903008.7600210380;484.3532388547;20194161.8837754990;-8239569.7876381595;13207188.6786931570;19471867.7644760910;182.3026547280;5225898.6808439987;12621796.6878104770;21532089.9992900380;20127756.8354207950;-437.9899925782;12701224.8910587260;-3192657.7821485884;21888278.3989936710;;;;;;;;;;;;;;;;;;;;;;;;;;23154357.1062123220;663.8692802766;-5900625.4579674052;23258173.3500126970;8635952.3139785659;
47123.000000;21174770.7209175230;380.5182637232;-6582917.5243974933;9010266.2005404700;22938535.7534218650;20533942.8106139450;-413.9095298172;5774604.5308840545;20126240.2486307290;14663621.1500151770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22195497.6713571730;-237.7638837280;2481843.4805945670;-11646648.0324417240;22574059.9904094230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21903493.2660888880;484.4784439681;20195947.1070860590;-8239885.9821197242;13204254.5995165930;19472050.1714834380;182.4053304402;5224725.6202048259;12624504.9023901800;21530782.8767643160;20127318.9411319270;-437.9260768452;12699866.4246846870;-3189983.8718361827;21889461.0275488570;;;;;;;;;;;;;;;;;;;;;;;;;;23155020.9519111180;663.8931010482;-5900983.6998955244;23259307.2121006620;8632647.8240306228;
47124.000000;21175151.3730409440;380.6505171226;-6584804.0001951754;9007753.8179367390;22938982.9500016010;20533529.0264317770;-413.7656059429;5773608.4456297988;20124499.8797437660;14666405.0096351910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22195260.0464644950;-237.6249072826;2484895.1376393102;-11647084.4709636460;22573490.0920120890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21903977.9009770010;484.5871957722;20197731.9060526600;-8240202.2826287523;13201320.2027708050;19472232.6400614980;182.4867684080;5223552.8567503747;12627213.0517515840;21529475.2366852130;20126881.1012556520;-437.8600000973;12698508.1108648500;-3187309.7037681444;21890643.1303725500;;;;;;;;;;;;;;;;;;;;;;;;;;23155684.8210480620;663.9162027453;-5901341.6660359828;23260440.6910531780;8629343.1265481096;
47125.000000;21175532.1367836180;380.7641136927;-6586690.7193295220;9005241.5421363655;22939429.5957758390;20533115.3722801730;-413.6462736866;5772611.9994673757;20122759.2829635180;14669188.5192119220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22195022.5730069430;-237.4778727408;2487946.6846682527;-11647521.1373043880;22572919.6524432300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21904462.6278380830;484.6865783307;20199516.2806219870;-8240518.6890793340;13198385.4885437250;19472415.2179659790;182.5672254702;5222380.3904954381;12629921.1358180660;21528167.0790886880;20126443.2934207770;-437.8134753893;12697149.9496802520;-3184635.2780344989;21891824.7074367290;;;;;;;;;;;;;;;;;;;;;;;;;;23156348.6409851160;663.9154950847;-5901699.3564380091;23261573.7868179980;8626038.2216275558;
47126.000000;21175913.1000964050;380.9486724381;-6588577.6817536065;9002729.3732136488;22939875.6907338430;20532701.9202267680;-413.4512907504;5771615.1923867632;20121018.4583577030;14671971.6786871180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22194785.2896731610;-237.2834497343;2490998.1215995811;-11647958.0314394380;22572348.6717160490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21904947.5165510480;484.8523682736;20201300.2307490180;-8240835.2014124645;13195450.4568886240;19472597.8921293990;182.6927927793;5221208.2214501025;12632629.1544864680;21526858.4040058960;20126005.6043536180;-437.6975123545;12695791.9411766420;-3181960.5946905161;21893005.7587129400;;;;;;;;;;;;;;;;;;;;;;;;;;23157012.5606591220;663.9770729778;-5902056.7711505853;23262706.4993285240;8622733.1093233675;
47127.000000;21176294.2341578750;381.1231035167;-6590464.8874123385;9000217.3112509772;22940321.2348650660;20532288.6284963860;-413.2831298349;5770618.0243697939;20119277.4060201160;14674754.4879859130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22194548.2273746800;-237.1061258940;2494049.4483251562;-11648395.1533464490;22571777.1498415840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21905432.5549427460;485.0032588310;20203083.7563847490;-8241151.8195515024;13192515.1078933480;19472780.7027606260;182.8231049336;5220036.3496290538;12635337.1076535550;21525549.2114682270;20125567.9966934170;-437.6076873100;12694434.0854346040;-3179285.6538257692;21894186.2841732460;;;;;;;;;;;;;;;;;;;;;;;;;;23157676.5363513310;664.0195896881;-5902413.9102185937;23263838.8285364470;8619427.7897323053;
47128.000000;21176675.5120689240;381.2818349990;-6592352.3362550596;8997705.3563479371;22940766.2281589660;20531875.5136420240;-413.1149460434;5769620.4954029527;20117536.1260445560;14677536.9470332470;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22194311.3081501200;-236.9369858792;2497100.6647644890;-11648832.5029966870;22571205.0868339690;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21905917.7345360930;485.1476480459;20204866.8574801420;-8241468.5434459187;13189579.4416107570;19472963.6316078570;182.9327382313;5218864.7750412673;12638044.9952341650;21524239.5015025210;20125130.4945077410;-437.5096641295;12693076.3825085180;-3176610.4554953342;21895366.2837916280;;;;;;;;;;;;;;;;;;;;;;;;;;23158340.5562296880;664.0514115910;-5902770.7736999616;23264970.7743584590;8616122.2629421558;
47129.000000;21177056.9007704780;381.3871421822;-6594240.0282311775;8995193.5085607804;22941210.6706039680;20531462.4939534440;-413.0070631870;5768622.6054713074;20115794.6184984000;14680319.0557808320;23602677.8329576850;-889.7158883814;15943039.7543852910;19637566.1114535440;-3461243.1214389810;;;;;;;;;;;;;;;;;;;;;;;;;;22194074.5040080030;-236.8135541304;2500151.7708276804;-11649270.0803700000;22570632.4827063640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21906402.9923074800;485.2218136228;20206649.5339865240;-8241785.3730105143;13186643.4581108820;19473146.6593758390;182.9801182478;5217693.4977022111;12640752.8171342780;21522929.2741485690;20124693.0014311000;-437.4870134914;12691718.8324695620;-3173934.9997879639;21896545.7575339410;;;;;;;;;;;;;;;;;;;;;;;;;;23159004.5560078140;664.0521078378;-5903127.3616353292;23266102.3367463570;8612816.5290142968;
47130.000000;21177438.3511700030;381.4630026316;-6596127.9632985629;8992681.7679887880;22941654.5621927750;20531049.5561445320;-412.9310236164;5767624.3545601657;20114052.8834837640;14683100.8141538350;23601787.8075194920;-889.7377685891;15943487.0484677090;19637837.7004791160;-3457697.1908993418;;;;;;;;;;;;;;;;;;;;;;;;;;22193837.7858260090;-236.7345847858;2503202.7664332921;-11649707.8854397370;22570059.3374719210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21906888.3168994080;485.2770578939;20208431.7858507220;-8242102.3081859788;13183707.1574726590;19473329.6699113400;183.0056331966;5216522.5176226189;12643460.5732691460;21521618.5294285680;20124255.5211076920;-437.4857557578;12690361.4353637470;-3171259.2867589076;21897724.7053806780;;;;;;;;;;;;;;;;;;;;;;;;;;23159668.4835960980;664.0031879397;-5903483.6740825204;23267233.5156345550;8609510.5880361628;
47131.000000;21177819.9292642290;381.5747837575;-6598016.1413931819;8990170.1347065140;22942097.9029105190;20530636.7148495240;-412.8243646219;5766625.7426549606;20112310.9210689590;14685882.2220858110;23600897.2121927740;-889.7468558874;15943934.0849230180;19638108.8582578860;-3454151.1774877580;;;;;;;;;;;;;;;;;;;;;;;;;;22193601.1872686970;-236.6120217112;2506253.6514739031;-11650145.9181813110;22569485.6511449740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21907373.7267804000;485.3775030620;20210213.6130320650;-8242419.3489042800;13180770.5397750010;19473512.7387451980;183.0691639361;5215351.8348139990;12646168.2635269710;21520307.2673825660;20123818.0713859870;-437.4381562593;12689004.1912628340;-3168583.3164809560;21898903.1272994320;;;;;;;;;;;;;;;;;;;;;;;;;;23160332.4258326480;663.9928583766;-5903839.7110863607;23268364.3109612760;8606204.4400797933;
47132.000000;21178201.6403675530;381.7210240700;-6599904.5624683946;8987658.6088130176;22942540.6927488040;20530224.0372625030;-412.6523376752;5765626.7697402760;20110568.7313562330;14688663.2795098740;23600006.8966931510;-889.6024738812;15944380.8637596590;19638379.5848488810;-3450605.0812995597;;;;;;;;;;;;;;;;;;;;;;;;;;22193364.7636517730;-236.4315432119;2509304.4258755227;-11650584.1785700770;22568911.4237367770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21907859.2672436610;485.5017941026;20211995.0154728890;-8242736.4950973457;13177833.6050638130;19473695.9630225490;183.1838614436;5214181.4492900204;12648875.8878129500;21518995.4880338980;20123380.7164372090;-437.3535222243;12687647.1002343020;-3165907.0890437919;21900081.0232639690;;;;;;;;;;;;;;;;;;;;;;;;;;23160996.4365476370;664.0324987886;-5904195.4726919141;23269494.7226690240;8602898.0852418430;
47133.000000;21178583.3690818700;381.7437685034;-6601793.2264780831;8985147.1903649569;22942982.9316982850;20529811.3780573490;-412.6366447915;5764627.4358031107;20108826.3144214560;14691443.9863611090;23599116.0856018180;-889.8791062933;15944827.3848543350;19638649.8802855090;-3447058.9024109230;;;;;;;;;;;;;;;;;;;;;;;;;;22193128.3416693210;-236.4070145951;2512355.0895413961;-11651022.6665837560;22568336.6552623180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21908344.8043253790;485.5022739908;20213775.9931292380;-8243053.7466972917;13174896.3534331280;19473879.1406326670;183.1590650652;5213011.3610621113;12651583.4460512550;21517683.1914171730;20122943.3240190370;-437.4049292253;12686290.1623363980;-3163230.6045101937;21901258.3932426610;;;;;;;;;;;;;;;;;;;;;;;;;;23161660.3276301730;663.9352296866;-5904550.9589569392;23270624.7506969650;8599591.5235830527;
47134.000000;21178965.2013521270;381.8716488516;-6603682.1333666416;8982635.8794700373;22943424.6197463010;20529398.8784476180;-412.4864529141;5763627.7408273295;20107083.6703506110;14694224.3425719220;23598225.5548693390;-889.8444787838;15945273.6481616030;19638919.7445472140;-3443512.6409688964;;;;;;;;;;;;;;;;;;;;;;;;;;22192892.0765096360;-236.2591228090;2515405.6423717262;-11651461.3821954430;22567761.3457331170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21908830.4626822170;485.6124311817;20215556.5459594730;-8243371.1036359491;13171958.7849301440;19474062.4113800340;183.2449399194;5211841.5701419935;12654290.9381381200;21516370.3775642920;20122505.9917518460;-437.3384294215;12684933.3776326010;-3160553.8629453504;21902435.2372112240;;;;;;;;;;;;;;;;;;;;;;;;;;23162324.1732392050;663.9213275783;-5904906.1699183937;23271754.3949833030;8596284.7551838737;
47135.000000;21179347.1704115640;381.9864214642;-6605571.2830829527;8980124.6761866082;22943865.7568833420;20528986.4820041170;-412.3705062945;5762627.6847992102;20105340.7992284890;14697004.3480766230;23597333.6110520850;-889.8727212405;15945719.6535867990;19639189.1777476370;-3439966.2969855405;;;;;;;;;;;;;;;;;;;;;;;;;;22192655.9531099950;-236.1249583615;2518456.0842927480;-11651900.3253805530;22567185.4951644430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21909316.2035416360;485.6982740378;20217336.6738986370;-8243688.5658373339;13169020.8996493890;19474245.7479634250;183.3050603015;5210672.0765437745;12656998.3639795630;21515057.0465064680;20122068.7067786460;-437.3000113781;12683576.7461858860;-3157876.8644377785;21903611.5551396570;;;;;;;;;;;;;;;;;;;;;;;;;;23162988.0329303030;663.9281416659;-5905261.1056377115;23272883.6554623060;8592977.7801405676;
47136.000000;21179729.2504675610;382.0924137207;-6607460.6755762259;8977613.5806209203;22944306.3430989720;20528574.1981428600;-412.2652656072;5761627.2677023038;20103597.7011482160;14699784.0028009400;23596442.0061143710;-890.0104331469;15946165.4010827220;19639458.1798395510;-3436419.8706188994;;;;;;;;;;;;;;;;;;;;;;;;;;22192419.9051993680;-236.0274382503;2521506.4152068533;-11652339.4961145500;22566609.1035674660;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21909802.0108683850;485.7835113206;20219116.3769021260;-8244006.1332415603;13166082.6976529580;19474429.1739889200;183.3591583801;5209502.8802776877;12659705.7234732970;21513743.1982751150;20121631.4427949380;-437.2676990594;12682220.2680630910;-3155199.6090436289;21904787.3470000770;;;;;;;;;;;;;;;;;;;;;;;;;;23163651.9002077650;663.9183713829;-5905615.7661640691;23274012.5320686920;8589670.5985164121;
